Marketplace;Brand;Series;PriceNow;PriceOriginal;Guarantee_year;OS;CoresNumber;Processor;ProcessorType;ProcessorModel;ProcessorFrequency_GHz;GpuManufacturer;GpuController;ScreenSize_inch;ScreenFrequency_GHz;SSDSize_GGb;RAM_GGb;RAM_type;HDMI;Material;Battery_hour;Weight_kg
DNS;Apple;Swift 3 ;nan;113499;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;16;LPDDR4;1;алюминий;nan;nan
DNS;ASUS;MacBook Air;101199;109999;1;macOS;8;nan;nan;M2;nan;nan;Apple M2 8-core;nan;60;256;8;DDR4;1;алюминий;nan;nan
DNS;ASUS;ExpertBook B1 ;nan;107499;1;Windows 10 Домашняя;4;nan;nan;Core i5;nan;nan;Intel UHD Graphics;14;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;ExpertBook B1 ;57799;67999;1;Windows 10 Pro;4;nan;nan;Core i5;nan;nan;Intel UHD Graphics;14;60;128;8;DDR4;1;пластик;nan;nan
DNS;ASUS;ExpertBook B1 ;143999;159999;1;Windows 11 Pro;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;14;60;4000;32;LPDDR4x;1;магниевый сплав;nan;nan
DNS;ASUS;ExpertBook B9;102599;113999;1;Windows 10 Pro;4;nan;nan;Core i7;nan;nan;Intel UHD Graphics 620;14;60;512;8;LPDDR3;1;алюминий;nan;1
DNS;ASUS;Laptop 14 ;29699;32999;1;Windows 11 Домашняя;2;nan;nan;Pentium;2;nan;Intel UHD Graphics;14;60;128;4;DDR4;1;пластик;nan;nan
DNS;ASUS;Laptop 14 ;nan;34999;1;не установлена;2;nan;nan;Pentium ;2;nan;Intel UHD Graphics;14;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;Laptop 14 ;nan;42999;1;Windows 11 Домашняя;2;nan;nan;Core i3;nan;nan;Intel UHD Graphics;14;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;Laptop 14 ;nan;26999;1;Windows 11 Домашняя;2;nan;nan;Celeron;nan;nan;Intel UHD Graphics;14;60;128;4;DDR4;1;пластик;nan;nan
DNS;ASUS;Laptop 14 ;27899;30999;1;Windows 11 Домашняя;4;nan;nan;Pentium;nan;nan;Intel UHD Graphics;14;60;128;4;DDR4;1;пластик;nan;nan
DNS;ASUS;GAMING;123299;136999;1;не установлена;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;14;144;512;16;DDR5;1;магниевый сплав;nan;nan
DNS;ASUS;VivoBook 14 ;nan;39999;1;не установлена;2;nan;nan;Core i3;nan;nan;Intel UHD Graphics;14;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 14 ;nan;44999;1;Windows 10 Домашняя;2;nan;nan;Core i3;nan;nan;Intel UHD Graphics;14;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 14 ;46799;51999;1;не установлена;4;nan;nan;Core i5;nan;nan;Intel UHD Graphics;14;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 14 ;76499;84999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Plus Graphics;14;90;512;16;DDR4;1;алюминий;nan;nan
DNS;ASUS;VivoBook 14 ;40499;44999;1;Windows 11 Домашняя;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;14;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook Flip 14 ;nan;36999;1;Windows 11 Домашняя;4;nan;nan;Pentium;nan;nan;Intel UHD Graphics;14;60;128;4;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook Pro 14 ;85499;94999;1;Windows 11 Домашняя;4;nan;nan;Core i7;nan;nan;Intel Iris Plus Graphics;14;90;512;16;DDR4;1;алюминий;nan;nan
DNS;ASUS;VivoBook Pro 14 ;71999;79999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;90;512;8;DDR4;1;алюминий;nan;nan
DNS;ASUS;VivoBook Pro 14 ;71999;79999;1;не установлена;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;90;512;8;DDR4;1;алюминий;nan;nan
DNS;ASUS;VivoBook S14 ;71999;79999;1;Windows 10 Домашняя;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;14;60;512;16;DDR4;1;алюминий;nan;nan
DNS;ASUS;VivoBook S14 ;nan;64999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;60;512;16;DDR4;1;алюминий;nan;nan
DNS;ASUS;ZenBook 14 ;98999;109999;1;Windows 11 Домашняя;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;14;90;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;ASUS;ZenBook 14 ;83699;92999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;90;512;8;LPDDR4x;1;алюминий;nan;nan
DNS;ASUS;ZenBook 14 ;67499;74999;1;Windows 11 Домашняя;6;nan;nan;Ryzen 5;nan;nan;AMD Radeon Graphics;14;90;512;8;LPDDR4x;1;алюминий;nan;nan
DNS;ASUS;ZenBook 14 ;58499;64999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;60;512;8;LPDDR4x;1;алюминий;nan;nan
DNS;ASUS;ZenBook 14 ;nan;89999;1;не установлена;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;14;90;1000;16;LPDDR4x;1;алюминий;nan;nan
DNS;ASUS;ZenBook 14 ;nan;84999;1;не установлена;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;90;1000;16;LPDDR4x;1;алюминий;nan;nan
DNS;ASUS;ZenBook 14 ;94499;104999;1;Windows 11 Домашняя;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;14;90;1000;16;LPDDR4x;1;алюминий;nan;nan
DNS;ASUS;ZenBook 14 ;80999;89999;1;не установлена;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;90;1000;16;LPDDR4x;1;алюминий;nan;nan
DNS;ASUS;ZenBook Flip 14 ;89999;99999;1;Windows 11 Домашняя;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;14;90;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;ASUS;ZenBook Flip 14 ;76499;89999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;90;512;8;LPDDR4x;1;алюминий;nan;nan
DNS;Chuwi;ZenBook UX;64799;71999;1;Windows 10 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;60;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;Chuwi;CoreBook X 14;32199;34999;1;Windows 11 Домашняя;2;nan;nan;Core i3;nan;nan;Intel UHD Graphics;14;60;256;8;DDR4;1;алюминий/пластик;nan;nan
DNS;HP;CoreBook X 14;36799;39999;1;Windows 11 Домашняя;2;nan;nan;Core i3;nan;nan;Intel UHD Graphics;14;60;512;16;DDR4;1;алюминий/пластик;nan;nan
DNS;Infinix;ProBook 440;nan;48799;1;Windows 10 Pro;2;nan;nan;Pentium ;2;nan;Intel UHD Graphics;14;60;128;4;DDR4;1;алюминий;nan;nan
DNS;Infinix;InBook X2 ;44999;49999;2;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;60;512;8;LPDDR4x;1;алюминий;nan;nan
DNS;Infinix;InBook X2 ;34999;39999;2;Windows 11 Домашняя;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;14;60;256;8;LPDDR4x;1;алюминий;nan;nan
DNS;Infinix;InBook X2 ;nan;62999;2;Windows 11 Домашняя;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;14;60;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;Infinix;InBook X2 ;34999;39999;2;Windows 11 Домашняя;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;14;60;256;8;LPDDR4x;1;алюминий;nan;nan
DNS;Irbis;InBook X2 ;44999;49999;2;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;60;512;8;LPDDR4x;1;алюминий;nan;nan
DNS;Lenovo;Irbis ;nan;19199;1;Windows 10 Pro;2;nan;nan;Celeron ;nan;nan;Intel HD Graphics 500;14;60;нет;4;LPDDR4;1;пластик;nan;1.273
DNS;Lenovo;IdeaPad 3;39599;43999;1;Windows 11 Домашняя;4;nan;nan;Ryzen 5;nan;nan;AMD Radeon Vega 8;14;60;512;8;DDR4;1;пластик;nan;nan
DNS;Lenovo;Lenovo ThinkPad ;nan;149999;1;Windows 11 Pro;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;60;512;16;DDR4;1;алюминий;nan;nan
DNS;Xiaomi;Yoga Slim 7 ;nan;90999;1;Windows 10 Домашняя;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;14;60;512;8;DDR4;1;алюминий;nan;nan
DNS;ASUS;Pro RedmiBook;84599;93999;1;Windows 10 Домашняя;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;14;60;512;16;DDR4;1;алюминий;nan;nan
DNS;Lenovo;ZenBook 14 ;nan;114999;1;Windows 11 Домашняя;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;14;90;1000;16;LPDDR4x;1;алюминий;nan;nan
DNS;MSI;Lenovo Yoga ;nan;84999;1;Windows 11 Домашняя;6;nan;nan;Ryzen 5;nan;nan;AMD Radeon Graphics;14;60;512;16;DDR4;1;алюминий;nan;nan
DNS;MSI;Modern 14 ;55199;64999;1;Windows 11 Домашняя;10;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;14;60;512;16;DDR4;1;пластик;nan;nan
DNS;MSI;Modern 14 ;40799;47999;1;не установлена;10;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;60;512;8;DDR4;1;пластик;nan;nan
DNS;MSI;Modern 14 ;33999;39999;1;не установлена;6;nan;nan;Core i3;nan;nan;Intel UHD Graphics;14;60;256;8;DDR4;1;пластик;nan;nan
DNS;MSI;Prestige 14 ;80999;89999;1;Windows 11 Домашняя;12;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;60;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;MSI;Prestige 14 ;89099;98999;1;Windows 11 Домашняя;14;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;14;60;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;AORUS;Prestige 14 ;75599;83999;1;Windows 11 Домашняя;12;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;14;60;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;AORUS;AORUS 5 ;nan;129999;2;не установлена;14;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;nan;360;512;16;DDR4;1;пластик;nan;nan
DNS;ASUS;AORUS 5;nan;139999;2;Windows 11 Домашняя;14;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;nan;360;512;16;DDR4;1;пластик;nan;nan
DNS;ASUS;ExpertBook B1 ;nan;45999;1;не установлена;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;ExpertBook B1 ;nan;52999;1;не установлена;4;nan;nan;Core i5;nan;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;ExpertBook B1 ;nan;62999;1;Windows 10 Pro;4;nan;nan;Core i5;nan;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;Laptop 15 ;nan;32999;1;Windows 11 Домашняя;2;nan;nan;Pentium;2;nan;Intel UHD Graphics;nan;60;128;4;DDR4;1;пластик;nan;nan
DNS;ASUS;Laptop 15 ;29699;32999;1;не установлена;4;nan;nan;Pentium ;nan;nan;Intel UHD Graphics;nan;60;128;8;DDR4;1;пластик;nan;nan
DNS;ASUS;Laptop 15 ;nan;27999;1;Windows 11 Домашняя;2;nan;nan;Celeron;nan;nan;Intel UHD Graphics 600;nan;60;128;4;DDR4;1;пластик;nan;nan
DNS;ASUS;Laptop 15 ;nan;34999;1;не установлена;2;nan;nan;Pentium ;2;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;GAMING;134999;149999;1;не установлена;8;nan;nan;Ryzen 9 ;nan;nan;AMD Radeon Graphics;nan;165;512;16;DDR4;1;пластик;nan;nan
DNS;ASUS;GAMING;nan;97999;1;Windows 11 Домашняя;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;nan;144;512;16;DDR4;1;пластик;nan;nan
DNS;ASUS;GAMING;nan;84999;1;Windows 11 Домашняя;6;nan;nan;Core i5;nan;nan;Intel UHD Graphics;nan;144;512;16;DDR4;1;пластик;nan;nan
DNS;ASUS;GAMING;nan;89999;1;Windows 11 Домашняя;6;nan;nan;Core i5;nan;nan;Intel UHD Graphics;nan;144;512;16;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 15 ;nan;52999;1;не установлена;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 15 ;nan;47999;1;Windows 11 Домашняя;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 15 ;nan;42999;1;не установлена;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 15 ;nan;44999;1;Windows 11 Домашняя;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 15 ;nan;44999;1;не установлена;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 15 ;nan;59999;1;не установлена;4;nan;nan;Core i5;nan;nan;Intel UHD Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 15 ;nan;64999;1;Windows 10 Домашняя;4;nan;nan;Core i5;nan;nan;Intel UHD Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 15 ;nan;64999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 15 ;nan;74999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;16;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 15 ;nan;62999;1;не установлена;6;nan;nan;Ryzen 5 ;nan;nan;AMD Radeon Graphics;nan;60;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;ASUS;VivoBook A5;nan;57999;1;не установлена;4;nan;nan;Core i5;nan;nan;Intel UHD Graphics 630;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook A5;nan;64999;1;не установлена;4;nan;nan;Core i5;nan;nan;Intel UHD Graphics 630;nan;60;512;16;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook PRO 15 ;nan;74999;1;Windows 11 Домашняя;6;nan;nan;Ryzen 5;nan;nan;AMD Radeon Graphics;nan;60;512;16;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook PRO 15 ;nan;59999;1;не установлена;6;nan;nan;Ryzen 5 ;nan;nan;AMD Radeon Graphics;nan;144;512;8;DDR4;1;алюминий;nan;nan
DNS;ASUS;VivoBook PRO 15 ;nan;74999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;16;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook PRO 15 ;nan;62999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook S15 ;nan;62999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;8;DDR4;1;алюминий;nan;nan
DNS;Acer;VivoBook 15 ;nan;49999;1;Windows 10 Домашняя;2;nan;nan;Core i3;nan;nan;Intel UHD Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;Acer;Aspire 3;nan;55799;1;не установлена;4;nan;nan;Ryzen 5 ;nan;nan;AMD Radeon Vega 8;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;Acer;Aspire 3;29699;32999;1;Windows 10 Домашняя;4;nan;nan;Celeron ;nan;nan;Intel UHD Graphics;nan;60;128;4;DDR4;1;пластик;nan;nan
DNS;Acer;Aspire 3;31499;34999;1;Windows 10 Домашняя;4;nan;nan;Pentium ;nan;nan;Intel UHD Graphics;nan;60;128;4;DDR4;1;пластик;nan;nan
DNS;Acer;Aspire 3;nan;91299;1;не установлена;4;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;Acer;Aspire 3;39999;44999;1;не установлена;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;Acer;Aspire 5;nan;49999;1;не установлена;6;nan;nan;Ryzen 5 ;nan;nan;AMD Radeon Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;Acer;Aspire 7;62999;66999;1;не установлена;6;nan;nan;Ryzen 5 ;nan;nan;AMD Radeon Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;Acer;Aspire 7;64999;68499;1;не установлена;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;Acer;Aspire 7;81999;87999;1;не установлена;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;nan;60;1000;16;DDR4;1;пластик;nan;nan
DNS;Acer;Extensa 15;nan;56999;1;не установлена;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;Aquarius;Nitro 5;nan;116999;1;не установлена;8;nan;nan;Core i7;nan;nan;Intel UHD Graphics;nan;144;512;16;DDR4;1;пластик;nan;nan
DNS;Dell;Aquarius ;nan;79999;1;не установлена;4;nan;nan;Core i5;nan;nan;Intel UHD Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;Digma;G15 ;89999;99999;1;не установлена;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;nan;165;512;16;DDR4;1;пластик;nan;nan
DNS;Digma;Digma Pro ;nan;49999;1;Windows 11 Pro;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;16;DDR4;1;пластик;nan;nan
DNS;Digma;Digma Pro ;nan;36999;1;Windows 11 Pro;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;Infinix;Digma Pro ;nan;36999;1;Windows 11 Pro;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;Infinix;InBook X2 ;52999;57999;2;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;Infinix;InBook X2 ;46999;50999;2;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;8;LPDDR4x;1;алюминий;nan;nan
DNS;Infinix;InBook X2 ;46999;50999;2;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;8;LPDDR4x;1;алюминий;nan;nan
DNS;Infinix;InBook X2 ;nan;64999;2;Windows 11 Домашняя;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;nan;60;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;Irbis;InBook X2 ;52999;57999;2;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;Lenovo;Irbis ;nan;21999;1;Windows 10 Домашняя;2;nan;nan;Celeron ;nan;nan;Intel UHD Graphics 600;nan;60;нет;4;LPDDR4;1;пластик;nan;nan
DNS;Lenovo;IdeaPad 3;nan;78299;1;не установлена;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;nan;60;512;16;DDR4;1;пластик;nan;nan
DNS;Lenovo;IdeaPad 3;nan;57999;1;не установлена;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;nan;60;нет;8;DDR4;1;пластик;nan;nan
DNS;Lenovo;IdeaPad 3;nan;56299;1;не установлена;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;nan;60;256;4;DDR4;1;пластик;nan;nan
DNS;Lenovo;IdeaPad 3;nan;59999;1;не установлена;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;nan;60;512;16;DDR4;1;пластик;nan;nan
DNS;Lenovo;Legion 5 ;nan;87999;2;не установлена;6;nan;nan;Core i7;nan;nan;Intel UHD Graphics;nan;165;512;16;DDR4;1;пластик;nan;nan
DNS;Lenovo;Legion 5 ;nan;88999;2;Windows 11 Домашняя;6;nan;nan;Core i5;nan;nan;Intel UHD Graphics;nan;165;512;16;DDR4;1;пластик;nan;nan
DNS;Lenovo;ThinkBook 15;nan;115999;1;Windows 11 Pro;4;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;Lenovo;ThinkBook 15;nan;49999;1;не установлена;4;nan;nan;Ryzen 3 ;nan;nan;AMD Radeon Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;MSI;Lenovo V15 ;nan;70999;1;не установлена;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;MSI;Katana GF66 ;96299;106999;1;Windows 11 Домашняя;10;nan;nan;Core i7;nan;nan;Intel UHD Graphics;nan;nan;512;16;DDR4;1;пластик;nan;nan
DNS;MSI;Katana GF66 ;77399;85999;1;не установлена;8;nan;nan;Core i5;nan;nan;Intel UHD Graphics;nan;nan;512;16;DDR4;1;пластик;nan;nan
DNS;MSI;Modern 15 ;53499;62999;1;не установлена;10;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;nan;60;512;16;DDR4;1;пластик;nan;nan
DNS;MSI;Pulse GL66 ;111599;123999;1;Windows 11 Домашняя;14;nan;nan;Core i7;nan;nan;Intel UHD Graphics;nan;nan;512;16;DDR4;1;пластик;nan;nan
DNS;MSI;Pulse GL66 ;118299;131499;1;Windows 11 Домашняя;12;nan;nan;Core i7;nan;nan;Intel UHD Graphics;nan;144;512;16;DDR4;1;пластик;nan;nan
DNS;Xiaomi;Pulse GL66 ;135999;159999;1;Windows 11 Домашняя;14;nan;nan;Core i7;nan;nan;Intel UHD Graphics;nan;240;1000;16;DDR5;1;алюминий;nan;nan
DNS;Xiaomi;Pro RedmiBook;102599;113999;1;Windows 10 Домашняя;8;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;90;512;16;LPDDR5;1;алюминий/пластик;nan;nan
DNS;Xiaomi;RedmiBook 15;nan;39999;1;Windows 11 Домашняя;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;MSI;RedmiBook 15;nan;49999;1;Windows 11 Домашняя;4;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;60;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;Modern 15 ;35699;41999;1;не установлена;6;nan;nan;Core i3;nan;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;Lenovo;VivoBook S16;nan;82999;1;не установлена;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;16;120;512;16;LPDDR4x;1;алюминий;nan;nan
DNS;Lenovo;Legion 5 ;nan;149999;2;не установлена;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;16;165;1000;16;DDR4;1;алюминий;nan;nan
DNS;AORUS;Legion 5 ;nan;136999;1;не установлена;8;nan;nan;Core i7;nan;nan;Intel UHD Graphics;16;165;512;16;DDR4;1;алюминий;nan;nan
DNS;ASUS;AORUS 17;nan;154999;2;не установлена;14;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;nan;360;512;32;DDR5;1;карбон;nan;nan
DNS;ASUS;GAMING;nan;104999;1;Windows 11 Домашняя;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;nan;144;512;16;DDR4;1;пластик;nan;nan
DNS;ASUS;GAMING;nan;134999;1;Windows 11 Домашняя;8;nan;nan;Ryzen 7;nan;nan;AMD Radeon Graphics;nan;144;1000;16;DDR4;1;пластик;nan;nan
DNS;ASUS;GAMING;nan;94999;1;Windows 10 Домашняя;6;nan;nan;Core i5;nan;nan;Intel UHD Graphics;nan;144;512;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 17 ;nan;44999;1;не установлена;2;nan;nan;Ryzen 3 ;nan;nan;AMD Radeon Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 17 ;nan;49999;1;Windows 11 Домашняя;2;nan;nan;Core i3;3;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;ASUS;VivoBook 17 ;nan;44999;1;Windows 11 Домашняя;2;nan;nan;Core i3;nan;nan;Intel UHD Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;MSI;VivoBook D7;nan;47999;1;Windows 10 Домашняя;2;nan;nan;Ryzen 3 ;nan;nan;AMD Radeon Graphics;nan;60;256;8;DDR4;1;пластик;nan;nan
DNS;MSI;Creator Z17 ;nan;236999;1;Windows 11 Pro;14;nan;nan;Core i7;nan;nan;Intel UHD Graphics;nan;165;1000;32;DDR5;1;алюминий;nan;nan
DNS;MSI;GE77 ;115599;128499;1;не установлена;14;nan;nan;Core i7;nan;nan;Intel Iris Xe Graphics;nan;144;512;16;DDR4;1;пластик;nan;nan
DNS;MSI;Katana GF76 ;89999;99999;1;не установлена;10;nan;nan;Core i7;nan;nan;Intel UHD Graphics;nan;144;512;16;DDR4;1;пластик;nan;nan
DNS;MSI;Katana GF76 ;134999;149999;1;Windows 11 Домашняя;14;nan;nan;Core i7;nan;nan;Intel UHD Graphics;nan;144;1000;16;DDR5;1;пластик;nan;nan
DNS;MSI;Stealth 17M ;125099;138999;1;Windows 11 Домашняя;12;nan;nan;Core i5;nan;nan;Intel Iris Xe Graphics;nan;144;512;16;DDR4;1;пластик;nan;nan
WILDBERRIES;Realme;nan;79990;0;1;Windows;4;nan;nan;Core i5;nan;nan;Intel Iris Xe ;;nan;512;16;LPDDR4;1;алюминий;12;2
WILDBERRIES;Realme;nan;64990;0;1;Windows;4;nan;nan;Core i5;nan;nan;Intel Iris Xe;;nan;512;8;LPDDR4c;1;алюминий;11;nan
WILDBERRIES;Irbis;nan;17390;0;1;Windows;2;nan;nan;Celeron;nan;nan;Intel HD Graphics 500;;60;nan;4;LPDDR4;1;пластик;4;nan
WILDBERRIES;Irbis;nan;21090;0;1;Windows;2;nan;nan;Celeron;nan;nan;Intel UHD Graphics 600;;nan;nan;4;LPDDR4;1;пластик;5;nan
